step,reference,input,output
546,-1,0.4541673833506635,0.42145841786438676
547,-1,-0.3339107553894293,0.0008407604018819334
548,-1,-0.873957124987317,-0.3346390481987336
549,-1,-1.1735035217165555,-0.5122685938774655
550,-1,-1.380621960892321,-0.618295767213043
551,-1,-1.558067533385807,-0.7095718024962769
552,-1,-1.7004620649864253,-0.7878684859198478
553,-1,-1.8025703934855322,-0.8454170828793345
554,-1,-1.8744534582367838,-0.8850836059677161
555,-1,-1.9277339957765478,-0.9138529079483009
556,-1,-1.9683410374306263,-0.9358643628188354
557,-1,-1.9987961171196114,-0.9525695287947715
558,-1,-2.021199288285602,-0.9648903147965955
559,-1,-2.037688725097391,-0.9739142924705421
560,-1,-2.0499472736791002,-0.9806018197350174
561,-1,-2.059091070270004,-0.9855967847523224
562,-1,-2.0658860073940843,-0.989316240134184
563,-1,-2.070920109987092,-0.9920721047925581
564,-1,-2.074652445754526,-0.9941133176957484
565,1,-1.7930496128050057,-0.9956287918293895
566,1,-0.9824187870840926,-0.7123801100531909
567,1,-0.05171362583498405,-0.213338603813176
568,1,0.59061364264259,0.17978418988067085
569,1,0.9621712076226643,0.3971503222595454
570,1,1.2226652854004667,0.5319988110070553
571,1,1.4407884993468234,0.6453249149903237
572,1,1.613690519466127,0.7403554291281538
573,1,1.7382409238515046,0.8102460906724228
574,1,1.8266423061000403,0.8589523873467876
575,-1,1.6078278318368162,0.894420942718303
576,-1,0.8449041560445074,0.6370610675045085
577,-1,-0.05006816602215339,0.15761422119989088
578,-1,-0.6660839778399732,-0.22104776220168595
579,-1,-1.0182553759055106,-0.4278057098216962
580,-1,-1.2643391319701767,-0.5547904855780907
581,-1,-1.471719553426045,-0.6622472282511387
582,-1,-1.636639567149187,-0.7529088820643932
583,-1,-1.7552750872773457,-0.8195618607597593
584,-1,-1.8392904256283784,-0.8658694243142969
585,-1,-1.9015934253887452,-0.8995570719643521
586,-1,-1.9489402118637096,-0.9252487843413305
587,-1,-1.9844055432890073,-0.9446971268145468
588,-1,-2.010518435042127,-0.9590493315484419
589,-1,-2.029757201547344,-0.9695768984678225
590,-1,-2.044058097218918,-0.9773807631390656
591,-1,-2.054719655831907,-0.9832056944255391
